trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
3235509,10738,931210,VYDAJ,PREVOD NA UCET,8042.0,17178.3, ,CD,41088736.0
136161,456,931210,VYDAJ,VYBER,63900.0,53439.5,,,
135826,456,931210,PRIJEM,PREVOD Z UCTU,71746.0,117339.5,,AB,95670407.0
785274,2676,931210,VYDAJ,PREVOD NA UCET,1510.0,29302.9,SIPO,OP,32712727.0
3302607,10973,931210,PRIJEM,VKLAD,8612.0,103664.2,,,
3302597,10973,931210,PRIJEM,VKLAD,30645.0,95052.2,,,
222469,757,931210,PRIJEM,VKLAD,11622.0,42085.2,,,
222541,757,931210,VYDAJ,PREVOD NA UCET,810.0,41275.2,SIPO,CD,82420587.0
434447,1476,931210,VYDAJ,VYBER,1520.0,27829.7,,,
748984,2554,931210,VYDAJ,PREVOD NA UCET,7607.0,75430.1,SIPO,CD,41483783.0
792478,2701,931210,PRIJEM,VKLAD,14064.0,45802.3,,,
294636,1006,931210,VYDAJ,PREVOD NA UCET,2008.0,28501.3, ,EF,8671278.0
258668,886,931210,PRIJEM,VKLAD,27704.0,59726.0,,,
1069864,3654,931210,VYDAJ,VYBER,24800.0,47913.8,,,
1069574,3654,931210,PRIJEM,VKLAD,29895.0,72713.8,,,
708093,2425,931210,PRIJEM,VKLAD,13357.5,32559.1,,,
3047747,10105,931210,VYDAJ,VYBER,5700.0,41303.2,,,
3110429,10320,931210,VYDAJ,PREVOD NA UCET,12414.0,67219.5,SIPO,KL,6873333.0
882589,3007,931210,VYDAJ,PREVOD NA UCET,5596.0,64282.3,POJISTNE,UV,2805859.0
1083091,3699,931210,VYDAJ,PREVOD NA UCET,7085.0,61676.5,SIPO,WX,57787090.0
442540,1505,931210,VYDAJ,VYBER,2400.0,24054.9,,,
227404,773,931210,VYDAJ,VYBER,1200.0,34985.3, ,,0.0
719525,2464,931210,VYDAJ,PREVOD NA UCET,4681.0,45704.4, ,KL,74763947.0
284429,977,931210,VYDAJ,VYBER,2240.0,24160.8,,,
292137,1000,931210,VYDAJ,PREVOD NA UCET,3179.0,83668.2,SIPO,YZ,78449135.0
411692,1402,931210,PRIJEM,VKLAD,13509.0,41839.0,,,
183751,624,931210,VYDAJ,VYBER,8500.0,29567.0,,,
1765863,5991,931211,PRIJEM,VKLAD,24372.0,25272.0,,,
32299,104,931211,VYDAJ,PREVOD NA UCET,578.0,16960.5,,MN,82782172.0
898900,3064,931211,VYDAJ,PREVOD NA UCET,4714.0,23015.5, ,EF,30132371.0
554191,1887,931211,PRIJEM,VKLAD,12618.0,40395.6,,,
640199,2186,931211,PRIJEM,PREVOD Z UCTU,5492.0,31527.6,DUCHOD,UV,28264111.0
472940,1610,931211,VYDAJ,PREVOD NA UCET,6258.0,66924.9,SIPO,UV,10384375.0
647397,2213,931211,VYDAJ,VYBER,5400.0,25972.4,,,
1076652,3678,931211,VYDAJ,VYBER,4600.0,25186.1,,,0.0
1190764,4078,931211,PRIJEM,VKLAD,35604.0,81177.0,,,
174574,588,931211,PRIJEM,VKLAD,11451.0,39518.1,,,
132614,445,931211,PRIJEM,PREVOD Z UCTU,28446.0,69411.4,,OP,80365901.0
538293,1831,931211,PRIJEM,PREVOD Z UCTU,6480.0,20040.0,DUCHOD,YZ,75945204.0
785491,2676,931211,VYDAJ,VYBER,2880.0,26422.9,,,
826146,2814,931211,VYDAJ,PREVOD NA UCET,2627.0,23816.2,SIPO,QR,14418357.0
155252,520,931211,PRIJEM,PREVOD Z UCTU,3498.0,8008.5,,YZ,5587023.0
220999,750,931211,VYDAJ,VYBER,5900.0,33927.9,,,
740451,2528,931211,PRIJEM,PREVOD Z UCTU,4236.0,25724.2,DUCHOD,AB,44526660.0
434109,1475,931211,VYDAJ,VYBER,17000.0,39036.2,,,
749051,2554,931211,VYDAJ,VYBER,3840.0,71590.1,,,
294780,1006,931211,VYDAJ,PREVOD NA UCET,33.0,28468.3, ,KL,51874184.0
726051,2484,931211,VYDAJ,PREVOD NA UCET,1390.0,31637.8, ,ST,72945260.0
1326334,4526,931211,PRIJEM,VKLAD,18710.0,19610.0,,,
1584351,5387,931211,PRIJEM,VKLAD,15076.0,40200.4,,,
858160,2925,931211,VYDAJ,VYBER,2300.0,25899.8,,,
911149,3107,931211,PRIJEM,PREVOD Z UCTU,6300.0,6500.0,DUCHOD,QR,51595199.0
3047494,10105,931211,PRIJEM,VKLAD,41169.0,82472.2,,,
1092019,3734,931211,VYDAJ,VYBER,900.0,32572.4,,,
59028,197,931211,VYDAJ,PREVOD NA UCET,9454.0,58720.2,SIPO,EF,67286312.0
227332,773,931211,VYDAJ,VYBER,4400.0,30585.3,SIPO,,0.0
2789143,9236,931211,PRIJEM,VKLAD,17859.0,48353.1,,,
403014,1372,931211,VYDAJ,VYBER,600.0,30044.7,,,
284284,977,931211,PRIJEM,VKLAD,21062.0,45222.8,,,
756364,2581,931211,VYDAJ,VYBER,2400.0,31953.5,,,
737560,2519,931211,VYDAJ,VYBER,2400.0,30799.9,,,
1910881,6473,931211,VYDAJ,VYBER,7100.0,79903.1,,,0.0
506534,1730,931211,VYDAJ,PREVOD NA UCET,1978.0,28589.8,SIPO,WX,42885518.0
849804,2895,931211,VYDAJ,PREVOD NA UCET,5598.0,29319.8,SIPO,CD,10887700.0
846805,2884,931211,PRIJEM,VKLAD,8715.0,28624.8,,,
1011171,3456,931211,PRIJEM,PREVOD Z UCTU,6443.0,26146.9,DUCHOD,CD,24810451.0
2707300,8957,931212,PRIJEM,VKLAD,16041.0,69479.0,,,
963735,3284,931212,VYDAJ,VYBER,3040.0,28260.1,,,
36847,119,931212,VYDAJ,PREVOD NA UCET,8252.0,31523.9,SIPO,ST,21662587.0
42788,142,931212,VYDAJ,VYBER,700.0,25087.4,,,
898972,3064,931212,VYDAJ,VYBER,1200.0,21815.5,,,0.0
554263,1887,931212,VYDAJ,PREVOD NA UCET,5608.0,34787.6,SIPO,IJ,2468169.0
451467,1535,931212,PRIJEM,VKLAD,6204.0,29036.5,,,
337022,1145,931212,PRIJEM,PREVOD Z UCTU,2921.0,16540.0,,ST,25428694.0
647351,2213,931212,VYDAJ,VYBER,2240.0,23732.4,,,
1075167,3674,931212,VYDAJ,PREVOD NA UCET,9503.0,10820.0,SIPO,EF,25279706.0
130144,437,931212,PRIJEM,VKLAD,32478.0,33178.0,,,
973985,3319,931212,PRIJEM,PREVOD Z UCTU,3331.0,28683.0,,WX,30468779.0
530921,1809,931212,VYDAJ,VYBER,1200.0,29082.0,,,
3302718,10973,931212,VYDAJ,PREVOD NA UCET,3216.7,100447.5,UVER,OP,88414823.0
1145409,3918,931212,PRIJEM,VKLAD,13923.0,14623.0,,,
220710,750,931212,PRIJEM,VKLAD,25236.0,59163.9,,,
744461,2542,931212,PRIJEM,VKLAD,7606.0,34581.1,,,
1253591,4287,931212,PRIJEM,VKLAD,9330.0,23078.6,,,
359523,1222,931212,PRIJEM,PREVOD Z UCTU,6310.0,30351.1,DUCHOD,KL,77489798.0
294853,1006,931212,VYDAJ,VYBER,720.0,27748.3,,,
327402,1118,931212,VYDAJ,PREVOD NA UCET,3637.0,33684.3,SIPO,UV,32868296.0
685747,2342,931212,VYDAJ,PREVOD NA UCET,2164.0,18899.4,SIPO,AB,54005241.0
258740,886,931212,VYDAJ,PREVOD NA UCET,9034.0,50692.0,SIPO,AB,44119823.0
729010,2493,931212,PRIJEM,VKLAD,12094.0,34170.4,,,
725763,2484,931212,PRIJEM,VKLAD,22168.0,53805.8,,,
857985,2925,931212,PRIJEM,VKLAD,9669.0,35568.8,,,
211085,717,931212,VYDAJ,VYBER,2560.0,29060.7,,,
211024,717,931212,VYDAJ,PREVOD NA UCET,6561.0,31620.7,SIPO,KL,48199552.0
523351,1786,931212,VYDAJ,VYBER,3840.0,46103.6,,,
883745,3011,931212,PRIJEM,PREVOD Z UCTU,3271.0,13524.3,,YZ,3565776.0
529856,1806,931212,VYDAJ,PREVOD NA UCET,2552.0,27784.9,SIPO,UV,84037089.0
882445,3007,931212,VYDAJ,PREVOD NA UCET,983.0,63299.3,SIPO,CD,27930361.0
1693968,5740,931212,VYDAJ,VYBER,4800.0,25940.6,,,
1450268,4937,931212,VYDAJ,PREVOD NA UCET,800.0,60868.7, ,OP,43502605.0
2820551,9337,931212,VYDAJ,VYBER,17300.0,41075.4,,,
723223,2476,931212,PRIJEM,VKLAD,900.0,900.0,,,
593726,2022,931212,VYDAJ,PREVOD NA UCET,1943.0,20259.9,SIPO,MN,67742168.0
411764,1402,931212,VYDAJ,PREVOD NA UCET,2073.0,39766.0,SIPO,ST,2188045.0
711860,2434,931212,PRIJEM,VKLAD,6586.0,24800.1,,,
734302,2510,931213,PRIJEM,VKLAD,30076.0,70985.6,,,
800869,2732,931213,PRIJEM,VKLAD,13949.0,64652.5,,,
2707617,8957,931213,VYDAJ,VYBER,22200.0,47279.0,,,
963853,3284,931213,VYDAJ,VYBER,1500.0,26760.1,,,
36775,119,931213,PRIJEM,VKLAD,32288.0,63811.9,,,
42604,142,931213,VYDAJ,PREVOD NA UCET,1845.0,23242.4,SIPO,YZ,23734498.0
898756,3064,931213,PRIJEM,VKLAD,13881.0,35696.5,,,
641004,2189,931213,PRIJEM,VKLAD,31173.0,67699.5,,,
473158,1610,931213,VYDAJ,VYBER,21300.0,45624.9,,,
1058253,3618,931213,PRIJEM,VKLAD,25406.0,55287.2,,,
1195302,4093,931213,PRIJEM,VKLAD,700.0,29460.3,,,
3235791,10738,931213,PRIJEM,VKLAD,3000.0,20178.3,,,
1150426,3935,931213,VYBER,VYBER,20800.0,29731.3,,,
785202,2676,931213,PRIJEM,VKLAD,22894.5,49317.4,,,
785346,2676,931213,VYDAJ,PREVOD NA UCET,1339.0,47978.4, ,IJ,56445985.0
826074,2814,931213,PRIJEM,PREVOD Z UCTU,4544.0,28360.2,DUCHOD,OP,35497665.0
2862248,9472,931213,VYDAJ,VYBER,2800.0,23422.8,,,0.0
1271164,4347,931213,PRIJEM,VKLAD,900.0,27579.2,,,
766173,2617,931213,PRIJEM,PREVOD Z UCTU,3050.0,9550.0,,EF,66249376.0
1329695,4543,931213,PRIJEM,VKLAD,7020.0,27955.3,,,
66082,220,931213,VYDAJ,PREVOD NA UCET,3095.0,24495.3,SIPO,QR,26923066.0
442467,1505,931213,PRIJEM,VKLAD,13833.0,37887.9,,,
1450196,4937,931213,VYDAJ,PREVOD NA UCET,2687.0,58181.7,SIPO,OP,13841212.0
362735,1234,931213,PRIJEM,PREVOD Z UCTU,6390.0,26741.1,DUCHOD,KL,57374542.0
402909,1372,931213,VYDAJ,VYBER,2400.0,27644.7,,,
719453,2464,931213,VYDAJ,PREVOD NA UCET,5555.0,40149.4,SIPO,ST,28556400.0
292409,1000,931213,VYDAJ,VYBER,6900.0,76768.2,,,
756219,2581,931213,PRIJEM,VKLAD,29479.5,61433.0,,,
737342,2519,931213,VYDAJ,PREVOD NA UCET,1599.0,29200.9,SIPO,OP,87381881.0
840255,2861,931213,VYDAJ,PREVOD NA UCET,2613.0,23054.5,SIPO,GH,70139986.0
622439,2123,931213,VYDAJ,VYBER,420.0,16540.0,,,
622294,2123,931213,PRIJEM,PREVOD Z UCTU,3212.0,16960.0,,EF,61011791.0
1013600,3465,931213,VYDAJ,VYBER,7500.0,35598.4,,,
411908,1402,931213,VYDAJ,PREVOD NA UCET,471.0,39295.0,POJISTNE,IJ,52195531.0
406032,1382,931213,PRIJEM,PREVOD Z UCTU,3089.0,16303.5,,IJ,57821530.0
801040,2732,931214,VYBER,VYBER,20593.0,44059.5,,,
964457,3287,931214,PRIJEM,VKLAD,32904.0,78193.0,,,
53861,180,931214,PRIJEM,VKLAD,800.0,800.0,,,
39501,128,931214,PRIJEM,VKLAD,1800.0,25537.6,,,
500588,1705,931214,VYDAJ,VYBER,15500.0,37284.6,,,
640271,2186,931214,VYDAJ,PREVOD NA UCET,2283.0,29244.6,SIPO,ST,33835828.0
641148,2189,931214,VYDAJ,PREVOD NA UCET,704.0,66995.5, ,WX,36365342.0
270704,928,931214,VYDAJ,PREVOD NA UCET,4561.0,29014.2,SIPO,EF,72199558.0
174646,588,931214,VYDAJ,PREVOD NA UCET,3141.0,36377.1,SIPO,AB,29001635.0
132686,445,931214,VYDAJ,PREVOD NA UCET,3998.0,65413.4,SIPO,QR,65335863.0
131934,443,931214,PRIJEM,PREVOD Z UCTU,3058.0,20366.1,,ST,29172384.0
967749,3298,931214,PRIJEM,VKLAD,10839.0,42708.8,,,
1150363,3935,931214,VYDAJ,PREVOD NA UCET,1070.0,28661.3, ,MN,46342325.0
826262,2814,931214,VYDAJ,VYBER,1680.0,26680.2,,,
149302,498,931214,PRIJEM,VKLAD,31353.0,32353.0,,,
118294,397,931214,PRIJEM,PREVOD Z UCTU,46358.0,73885.9,,ST,63246583.0
740523,2528,931214,VYDAJ,PREVOD NA UCET,2824.0,22900.2,SIPO,UV,51561528.0
1614320,5481,931214,VYDAJ,VYBER,10300.0,38483.8,,,
792550,2701,931214,VYDAJ,PREVOD NA UCET,489.0,45313.3,SIPO,MN,46385306.0
297591,1016,931214,PRIJEM,VKLAD,31846.0,67619.8,,,
725979,2484,931214,VYDAJ,PREVOD NA UCET,599.0,53206.8,POJISTNE,GH,75644820.0
858057,2925,931214,VYDAJ,PREVOD NA UCET,4297.0,31271.8,SIPO,QR,35286706.0
423695,1440,931214,PRIJEM,PREVOD Z UCTU,3198.0,25492.0,,IJ,69613659.0
210952,717,931214,PRIJEM,VKLAD,30561.0,59621.7,,,
699449,2393,931214,VYDAJ,VYBER,3840.0,39451.6,,,
699232,2393,931214,PRIJEM,VKLAD,16105.5,43291.6,,,
900252,3068,931214,PRIJEM,PREVOD Z UCTU,6193.0,25459.3,DUCHOD,YZ,23076516.0
902887,3076,931214,VYDAJ,VYBER,250.0,23040.0,,,
902742,3076,931214,PRIJEM,PREVOD Z UCTU,4164.0,23290.0,DUCHOD,MN,57857745.0
271923,931,931214,PRIJEM,VKLAD,7816.5,21760.3,,,
272389,931,931214,PRIJEM,VKLAD,3500.0,25260.3,,,
275181,942,931214,PRIJEM,VKLAD,500.0,24358.8,,,
227260,773,931214,PRIJEM,VKLAD,19341.0,49926.3,,,
668296,2282,931214,PRIJEM,PREVOD Z UCTU,69152.0,122210.9,,UV,34391063.0
668627,2282,931214,VYDAJ,VYBER,23700.0,98510.9,,,
840322,2861,931214,VYDAJ,VYBER,650.0,22404.5,,,
593654,2022,931214,PRIJEM,PREVOD Z UCTU,4652.0,24911.9,DUCHOD,MN,29230445.0
849732,2895,931214,PRIJEM,VKLAD,27219.0,56538.8,,,
411836,1402,931214,VYDAJ,PREVOD NA UCET,2221.0,37074.0, ,IJ,79063850.0
412047,1402,931214,VYDAJ,VYBER,2560.0,34514.0,,,
1023379,3493,931214,VYDAJ,PREVOD NA UCET,2277.0,15603.0,SIPO,WX,38925045.0
1023307,3493,931214,PRIJEM,PREVOD Z UCTU,3416.0,17880.0,,AB,46463418.0
99345,340,931214,PRIJEM,PREVOD Z UCTU,5774.0,12564.0,DUCHOD,AB,63965362.0
711932,2434,931214,VYDAJ,PREVOD NA UCET,2927.0,21873.1,SIPO,CD,94916831.0
31882,102,931215,PRIJEM,VKLAD,6100.0,20800.0,,,
451761,1535,931215,VYDAJ,VYBER,3400.0,25636.5,,,
3235269,10738,931215,PRIJEM,VKLAD,14823.0,35001.3,,,
174857,588,931215,VYDAJ,VYBER,800.0,35577.1,,,
967865,3298,931215,VYDAJ,VYBER,1700.0,41008.8,,,
359662,1222,931215,VYDAJ,VYBER,1050.0,29301.1,,,
749198,2554,931215,VYDAJ,VYBER,25600.0,45990.1,,,
729155,2493,931215,VYDAJ,VYBER,2720.0,31450.4,,,
66155,220,931215,VYDAJ,VYBER,400.0,24095.3,,,
900385,3068,931215,VYDAJ,VYBER,1150.0,24309.3,,,
402758,1372,931215,PRIJEM,VKLAD,1000.0,28644.7,,,
1911002,6473,931215,VYDAJ,VYBER,6000.0,73903.1,,,
849877,2895,931215,VYDAJ,VYBER,3360.0,53178.8,,,
39764,128,931216,VYDAJ,VYBER,1700.0,23837.6,,,
649347,2219,931216,VYDAJ,VYBER,2700.0,38783.1,,,
3302984,10973,931216,VYDAJ,VYBER,37500.0,62947.5,,,
222785,757,931216,VYDAJ,VYBER,8100.0,33175.2,,,
221275,751,931216,VYDAJ,VYBER,350.0,19449.8,,,
1253808,4287,931216,PRIJEM,VKLAD,2900.0,25978.6,,,
359776,1222,931216,VYDAJ,VYBER,2000.0,27301.1,,,
792695,2701,931216,VYDAJ,VYBER,2080.0,43233.3,,,
1138584,3891,931216,VYDAJ,VYBER,17800.0,42726.2,,,
858165,2925,931216,VYDAJ,VYBER,1100.0,30171.8,,,
525089,1792,931216,PRIJEM,VKLAD,1000.0,1000.0,,,
1693638,5740,931216,PRIJEM,VKLAD,37050.0,62990.6,,,
227625,773,931216,VYDAJ,VYBER,10700.0,39226.3,,,
1450124,4937,931216,VYDAJ,VYBER,5000.0,53181.7,,,0.0
2789581,9236,931216,VYDAJ,VYBER,11100.0,37253.1,,,
719592,2464,931216,VYBER,VYBER,13851.0,26298.4,,,
668628,2282,931216,VYDAJ,VYBER,38300.0,60210.9,,,
1013454,3465,931216,VYDAJ,VYBER,2700.0,32898.4,,,
2349819,7753,931217,VYDAJ,VYBER,2300.0,22812.0,,,0.0
270777,928,931217,VYDAJ,VYBER,2400.0,26614.2,,,
244103,837,931217,VYDAJ,VYBER,24000.0,43964.1,,,
132848,445,931217,VYDAJ,VYBER,3900.0,61513.4,,,
136162,456,931217,VYDAJ,VYBER,14500.0,38939.5,,,
137134,459,931217,VYDAJ,VYBER,1100.0,25400.0,,,
750241,2557,931217,PRIJEM,VKLAD,6600.0,13314.0,,,
375482,1277,931217,VYDAJ,VYBER,4700.0,24628.6,,,
3047619,10105,931217,VYDAJ,VYBER,4500.0,77972.2,,,0.0
524062,1787,931217,VYDAJ,VYBER,900.0,24384.2,,,
882734,3007,931217,VYDAJ,VYBER,2900.0,60399.3,,,
274876,942,931217,PRIJEM,VKLAD,800.0,25158.8,,,
1450529,4937,931217,VYDAJ,VYBER,9700.0,43481.7,,,
402867,1372,931217,VYDAJ,VYBER,2000.0,26644.7,,,
719291,2464,931217,PRIJEM,VKLAD,27008.0,53306.4,,,
406222,1382,931217,VYDAJ,VYBER,1080.0,15223.5,,,
2349710,7753,931218,PRIJEM,VKLAD,5346.0,28158.0,,,
2707314,8957,931218,PRIJEM,VKLAD,34854.0,82133.0,,,
39573,128,931218,PRIJEM,VKLAD,600.0,24437.6,,,
641399,2189,931218,VYDAJ,VYBER,19600.0,47395.5,,,
1150474,3935,931218,VYDAJ,VYBER,3600.0,25061.3,,,
785642,2676,931218,VYDAJ,VYBER,11000.0,36978.4,,,
382717,1299,931218,VYDAJ,VYBER,3000.0,24125.8,,,
274948,942,931218,PRIJEM,VKLAD,600.0,25758.8,,,
275457,943,931218,VYDAJ,VYBER,630.0,18861.9,,,
402824,1372,931218,PRIJEM,VKLAD,1800.0,28444.7,,,
719280,2464,931218,PRIJEM,VKLAD,26487.0,79793.4,,,
801034,2732,931219,VYBER,VYBER,5627.0,38432.5,,,
899197,3064,931219,VYDAJ,VYBER,4600.0,31096.5,,,
1076878,3678,931219,VYDAJ,VYBER,200.0,24986.1,,,
1195387,4093,931219,VYDAJ,VYBER,2600.0,26860.3,,,
1092061,3734,931219,VYDAJ,VYBER,1000.0,31572.4,,,
442646,1505,931219,VYDAJ,VYBER,6700.0,31187.9,,,
292350,1000,931219,VYBER,VYBER,11973.0,64795.2,,,
708382,2425,931219,VYDAJ,VYBER,6100.0,26459.1,,,
801084,2732,931220,VYDAJ,VYBER,3000.0,35432.5,,,
899090,3064,931220,VYDAJ,VYBER,1080.0,30016.5,,,
451612,1535,931220,VYDAJ,VYBER,2720.0,22916.5,,,
270142,925,931220,VYDAJ,VYBER,17300.0,41232.5,,,
1195542,4093,931220,VYDAJ,VYBER,1200.0,25660.3,,,
3235576,10738,931220,VYBER,VYBER,4155.0,30846.3,,,
967822,3298,931220,VYDAJ,VYBER,2000.0,39008.8,,,
126600,426,931220,PRIJEM,VKLAD,19612.0,20512.0,,,
258952,886,931220,VYDAJ,VYBER,11300.0,39392.0,,,
211235,717,931220,VYDAJ,VYBER,19500.0,40121.7,,,
375333,1277,931220,VYDAJ,VYBER,300.0,24328.6,,,
529929,1806,931220,VYDAJ,VYBER,1300.0,26484.9,,,
248780,854,931220,VYDAJ,VYBER,9900.0,30926.0,,,
2820220,9337,931220,PRIJEM,VKLAD,13162.0,54237.4,,,
626880,2140,931220,PRIJEM,VKLAD,5200.0,20674.3,,,
517449,1768,931220,PRIJEM,VKLAD,1100.0,1100.0,,,
1766295,5991,931221,VYDAJ,VYBER,200.0,25072.0,,,
37071,119,931221,VYDAJ,VYBER,21200.0,42611.9,,,
552725,1882,931221,PRIJEM,VKLAD,300.0,300.0,,,
132223,443,931221,VYDAJ,VYBER,360.0,20006.1,,,
826364,2814,931221,VYDAJ,VYBER,2800.0,23880.2,,,
3302585,10973,931221,PRIJEM,VKLAD,30424.0,93371.5,,,
149519,498,931221,VYDAJ,VYBER,1700.0,30653.0,,,
424129,1440,931221,PRIJEM,VKLAD,1700.0,27192.0,,,
557993,1898,931221,VYDAJ,VYBER,2400.0,46776.6,,,
523493,1786,931221,VYDAJ,VYBER,8900.0,37203.6,,,
1693766,5740,931221,VYBER,VYBER,12560.0,50430.6,,,
1163353,3982,931221,VYDAJ,VYBER,1110.0,13587.0,,,
292557,1000,931221,VYDAJ,VYBER,18200.0,46595.2,,,
1910946,6473,931221,VYBER,VYBER,2803.0,71100.1,,,
412200,1402,931221,VYDAJ,VYBER,5500.0,29014.0,,,
712280,2435,931221,PRIJEM,VKLAD,10403.0,22003.0,,,
270931,928,931222,VYDAJ,VYBER,1800.0,24814.2,,,
1076725,3678,931222,VYDAJ,VYBER,2720.0,22266.1,,,
3249181,10788,931222,PRIJEM,VKLAD,6400.0,21463.0,,,
434546,1476,931222,VYDAJ,VYBER,3300.0,24529.7,,,
1271426,4347,931222,PRIJEM,VKLAD,900.0,28479.2,,,
59209,197,931222,VYDAJ,VYBER,15500.0,43220.2,,,
1048598,3586,931222,VYDAJ,VYBER,15600.0,43026.1,,,
1450383,4937,931222,VYDAJ,VYBER,7800.0,35681.7,,,
284578,977,931222,VYDAJ,VYBER,10900.0,34322.8,,,
737415,2519,931222,VYDAJ,VYBER,1200.0,28000.9,,,
1911159,6473,931222,VYDAJ,VYBER,22400.0,48700.1,,,
708226,2425,931222,VYDAJ,VYBER,2720.0,23739.1,,,
2349713,7753,931223,PRIJEM,VKLAD,29446.0,57604.0,,,
964751,3287,931223,VYDAJ,VYBER,26500.0,51693.0,,,
1083209,3699,931223,VYDAJ,VYBER,5160.0,56516.5,,,
593799,2022,931223,VYDAJ,VYBER,250.0,24661.9,,,
506607,1730,931223,VYDAJ,VYBER,250.0,28339.8,,,
1023452,3493,931223,VYDAJ,VYBER,600.0,15003.0,,,
801236,2732,931224,VYDAJ,VYBER,4400.0,31032.5,,,
32438,104,931224,VYDAJ,VYBER,180.0,16780.5,,,
554324,1887,931224,VYDAJ,VYBER,1000.0,33787.6,,,
640386,2186,931224,VYDAJ,VYBER,1600.0,27644.6,,,
641287,2189,931224,VYDAJ,VYBER,3040.0,44355.5,,,
3302584,10973,931224,PRIJEM,VKLAD,49024.0,142395.5,,,
3302985,10973,931224,VYDAJ,VYBER,20700.0,121695.5,,,
575160,1959,931224,PRIJEM,VKLAD,600.0,600.0,,,
433953,1475,931224,VYDAJ,VYBER,6000.0,33036.2,,,
792839,2701,931224,VYDAJ,VYBER,9600.0,33633.3,,,
729276,2493,931224,VYDAJ,VYBER,2600.0,28850.4,,,
3047901,10105,931224,VYDAJ,VYBER,27400.0,50572.2,,,
800854,2732,931225,PRIJEM,VKLAD,33787.0,64819.5,,,
1730435,5868,931225,PRIJEM,VKLAD,22500.0,29852.5,,,
337239,1145,931225,VYDAJ,VYBER,300.0,16240.0,,,
647394,2213,931225,VYDAJ,VYBER,2880.0,20852.4,,,
118531,397,931225,VYDAJ,VYBER,22500.0,51385.9,,,
1693817,5740,931225,VYDAJ,VYBER,6900.0,43530.6,,,
275033,942,931225,VYDAJ,VYBER,500.0,25258.8,,,
2349704,7753,931226,PRIJEM,VKLAD,32961.0,90565.0,,,
38040,123,931226,VYDAJ,VYBER,950.0,20028.4,,,
641293,2189,931226,VYDAJ,VYBER,960.0,43395.5,,,
1784717,6051,931226,VYDAJ,VYBER,5900.0,26820.4,,,
270029,925,931226,VYDAJ,VYBER,700.0,40532.5,,,
1190955,4078,931226,VYDAJ,VYBER,26600.0,54577.0,,,
132954,445,931226,VYDAJ,VYBER,20200.0,41313.4,,,
639107,2180,931226,PRIJEM,VKLAD,2600.0,17200.0,,,
434446,1476,931226,VYDAJ,VYBER,2560.0,21969.7,,,
1103866,3771,931226,VYDAJ,VYBER,4800.0,39436.5,,,
1069764,3654,931226,VYDAJ,VYBER,1920.0,45993.8,,,
1069719,3654,931226,VYDAJ,VYBER,4160.0,41833.8,,,
858118,2925,931226,VYDAJ,VYBER,2200.0,27971.8,,,
734731,2510,931226,VYDAJ,VYBER,24000.0,46985.6,,,
710295,2429,931226,VYDAJ,VYBER,2240.0,42365.9,,,
2349891,7753,931227,VYBER,VYBER,12548.0,78017.0,,,
2707618,8957,931227,VYDAJ,VYBER,43900.0,75747.0,,,
2707306,8957,931227,PRIJEM,VKLAD,37514.0,119647.0,,,
974310,3319,931227,VYDAJ,VYBER,1400.0,27283.0,,,
1344910,4596,931227,PRIJEM,VKLAD,26163.0,44088.2,,,
221321,751,931227,VYDAJ,VYBER,560.0,18889.8,,,
3149602,10451,931227,VYDAJ,VYBER,15800.0,41907.2,,,
434403,1476,931227,VYDAJ,VYBER,1400.0,20569.7,,,
558144,1898,931227,VYDAJ,VYBER,9100.0,37676.6,,,
2707512,8957,931228,VYDAJ,VYBER,9300.0,66447.0,,,
51396,172,931228,VYDAJ,VYBER,25900.0,50926.8,,,
1058604,3618,931228,VYDAJ,VYBER,17700.0,37587.2,,,
1190837,4078,931228,VYDAJ,VYBER,900.0,53677.0,,,
826219,2814,931228,VYDAJ,VYBER,550.0,23330.2,,,
434797,1477,931228,VYDAJ,VYBER,210.0,20519.7,,,
297954,1016,931228,VYDAJ,VYBER,21900.0,45719.8,,,
1103875,3771,931228,VYDAJ,VYBER,6300.0,33136.5,,,
382604,1299,931228,VYDAJ,VYBER,780.0,23345.8,,,
610388,2078,931228,VYDAJ,VYBER,800.0,58628.5,,,
402911,1372,931228,VYDAJ,VYBER,1700.0,26744.7,,,
1730752,5868,931229,VYDAJ,VYBER,1100.0,28752.5,,,
127087,426,931229,VYDAJ,VYBER,300.0,20212.0,,,
835173,2842,931229,PRIJEM,VKLAD,200.0,200.0,,,
726277,2484,931229,VYDAJ,VYBER,16100.0,37106.8,,,
1326546,4526,931229,PRIJEM,VKLAD,3100.0,22710.0,,,
59095,197,931229,VYDAJ,VYBER,2240.0,40980.2,,,
3110536,10320,931229,VYDAJ,VYBER,5700.0,61519.5,,,
882883,3007,931229,VYDAJ,VYBER,16500.0,43899.3,,,
719741,2464,931229,VYDAJ,VYBER,26100.0,53693.4,,,
712005,2434,931229,VYDAJ,VYBER,4640.0,20133.1,,,
712163,2434,931229,PRIJEM,VKLAD,2900.0,24773.1,,,
2350093,7753,931230,VYDAJ,VYBER,58900.0,64513.0,,,
2349721,7753,931230,PRIJEM,VKLAD,45396.0,123413.0,,,
1730635,5868,931230,VYDAJ,VYBER,4500.0,24252.5,,,
393380,1337,931230,VYDAJ,VYBER,3800.0,26903.0,,,
